Name,Interview #,Transcript,Number of Keywords?,Video ID,Transcript (with subtitle time markers I think?),FLORENCE,SISTER/TWIN,ATTIC,BABY,MURDER,P,Simon,Jenn,Holly
EVE,7, She recognised me from the window. She told me to come inside and she hid me. They had made the attic into a place where Hannah could play. There was a dollhouse. She hid me up there. No one else ever went into the attic. It was her place. ,24,732, %2%She recognised me from the window.%5.25%She told me to come inside and she hid me.%10%They had made the attic into a place where Hannah could play. There was a dollhouse.%16%She hid me up there.%19%No one else ever went into the attic.%21.5%It was her place.%999,,,TRUE,,,75,TRUE,TRUE,TRUE
EVE,7, Yeah. I’m not sure where the dollhouse came from. Don't know if it was given to them or they inherited it. I mean they wouldn't have had the money to buy it. It was so huge. It must have been taken up into the attic in parts and then reassembled up there. It’s a beautiful thing. Wallpaper to scale. Little furniture. The lights work. Mirrors beds. Little duvets and pillows. We spent hours and hours playing in it. Invented all these characters and families who lived there. We wrote paperwork for them all passports diaries. Gave them all really elaborate stories. Once a moth got trapped in there. We’d left a light on. It was making the most horrendous noise. We tried to kill it but it was tough. We ended up crushing it under a copy of The Arabian Nights. ,69,733, %0.2%Yeah.%2%I’m not sure where the dollhouse came from.%5%Don't know if it was given to them#or they inherited it.%8.5%I mean they wouldn't have#had the money to buy it.%12%It was so huge.%15%It must have been taken up into the attic in parts and then reassembled up there.%21%It’s a beautiful thing.%23.5%Wallpaper to scale.%26%Little furniture.%28%The lights work.%30%Mirrors; beds.#Little duvets and pillows.%35%We spent hours and hours playing in it. Invented all these characters and families who lived there.%42%We wrote paperwork for them all; passports; diaries. Gave them all really elaborate stories.%51%Once; a moth got trapped in there.#We’d left a light on.%57%It was making the most horrendous noise.%61%We tried to kill it; but it was tough.%64%We ended up crushing it under a#copy of The Arabian Nights.%999,,,,,,25,TRUE,TRUE,TRUE
EVE,7, It just became our way of life. We would swap places and take it in turns to do things. And we were very careful. Whoever had been out that day would come back and write a detailed diary  so that we were on the same page. We had a list of rules that said what we could and couldn't do in any given situation. It was exhaustive. We lived a second life through those rules. Rules for things that could only ever happen inside our imaginations. We would consider all the permutations of future events  and agree rules to walk our way through them. ,43,734, %1.5%It just became our way of life.%4.5%We would swap places and take it in turns#to do things.%7.5%And we were very careful.%9.5%Whoever had been out that day would come back and write a detailed diary…%13%…so that we were on the same page.%16%We had a list of rules that said what we could#and couldn't do in any given situation.%23%It was exhaustive.%25%We lived a second life through those rules.%27%Rules for things that could only ever happen#inside our imaginations.%34%We would consider all the permutations#of future events…%38%…and agree rules to walk our way through them.%999,,TRUE,,,,50,TRUE,FALSE,TRUE
EVE,7, If one of us got hurt the other one would have to be hurt too. A grazed knee. A bruise. When I lost my tooth first we had to pull out Hannah's to match. Once I slept with a boy who was seeing another girl. The girlfriend came up to Hannah the next day and  punched her in the face gave her a huge black eye. That night she had to do the same to me. She almost went too far. I couldn't see out of that eye for days. She snuck frozen peas up for me from the kitchen. So much of our bodies were synchronised anyway. We started our period on the same day. All our childhood diseases. Stomach bugs. Nits. ,54,735, %1.5%If one of us got hurt; the other one#would have to be hurt too.%5.5%A grazed knee. A bruise.%9%When I lost my tooth first;#we had to pull out Hannah's to match.%15%Once I slept with a boy who was#seeing another girl.%19%The girlfriend came up to Hannah#the next day and…%22%…punched her in the face; gave her#a huge black eye.%26.5%That night; she had to do the same to me.%30.5%She almost went too far.#I couldn't see out of that eye for days.%38%She snuck frozen peas up for me#from the kitchen.%45%So much of our bodies were synchronised anyway.%47%We started our period on the same day.%49.5%All our childhood diseases.#Stomach bugs. Nits.%999,,TRUE,,,,50,TRUE,TRUE,TRUE
EVE,7, Mum and dad never had any reason to notice. They were always busy. If Hannah was eating a lot they didn't mind. She didn't put on any weight. That girl has a healthy appetite. If they heard us talking in the attic they just thought it was Hannah playing one of her games. And that Eve was our imaginary friend. Once she was already up and dressed and ready to go to school and I snuck down for a piss. Mum saw me in my underwear and she went mad. Get dressed this instant! So I ducked into our bedroom and seconds later out came Hannah dressed and ready! Mum was amazed. ,45,736, %0.5%Mum and dad never had any reason to notice.%3.5%They were always busy.%5%If Hannah was eating a lot; they didn't mind.#She didn't put on any weight.%9.5%That girl has a healthy appetite.%12%If they heard us talking in the attic they just thought it was Hannah playing one of her games.%18.5%And that Eve was our imaginary friend.%23%Once; she was already up and dressed and ready to go to school and I snuck down for a piss.%29%Mum saw me in my underwear and she went#mad. Get dressed this instant!%33.5%So I ducked into our bedroom and seconds later out came Hannah; dressed and ready!%42%Mum was amazed.%44.5% %999,,TRUE,TRUE,,,50,FALSE,FALSE,TRUE
EVE,7, When we weren't together we would send secret messages by  tapping out a code that we’d learned from a book. The Knock Code. Something prisoners of war would use. We’d tap them out the radiator pipes or the attic floor. Dad thought we had mice. But they couldn't find any. Bought a cat anyway. ,47,737, %1.5%When we weren't together we would#send secret messages by…%4% …tapping out a code that we’d#learned from a book.%6.25%The Knock Code.#Something prisoners of war would use.%11.5%We’d tap them out on radiator pipes;#or the attic floor.%18%%40%Dad thought we had mice.%42.5%But they couldn't find any.%44.5%Bought a cat anyway.%999,,,TRUE,,,25,FALSE,FALSE,TRUE
EVE,7, We loved our cat. Domino. He had this little bell around his neck to stop him from killing birds in the garden. We used to write each other notes and put them in the bell. And we could send him to each other. Mum found some of the notes once and  she thought I was just writing to myself because our handwriting was identical. And we had our own words for things so she didn't quite understand them anyway. ,27,738, %0.75%We loved our cat.#Domino.%5%He had this little bell around his neck to stop#him from killing birds in the garden.%9%We used to write each other notes#and put them in the bell.%12%And we could send him to each other.%14.5%Mum found some of the notes once and…%16.5%…she thought I was just writing to myself because our handwriting was identical.%22%And we had our own words for things; so she#didn’t quite understand them anyway.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, We were obsessed with fairy tales. Not just the pretty pretty ones but the traditional ones. They were dark and real. Bizarre and violent. Felt like life. We had this huge old book that I think mum must have bought from a library sale. The illustrations had thin tracing paper over them to protect them. They were in colour. Shiny plates. At the front of the book was an index of illustrations. We read that more than the actual stories. We'd read aloud the captions and flick between the pictures. There was something intimate about peeling back the tracing paper undressing the pictures. Rapunzel’s hair is cut. The eagle plucks out his heart. The princess pricks her finger. ,57,739, %1.5%We were obsessed with fairy tales.%5%Not just the pretty; pretty ones; but#the traditional ones.%9.5%They were dark and real.#Bizarre and violent.%14.5%Felt like life. %16%We had this huge old book that I think mum must have bought from a library sale.%21.5%The illustrations had thin tracing paper#over them to protect them.%25.5%They were in colour.#Shiny plates.%29.5%At the front of the book was#an index of illustrations.%33.5%We read that more than the actual stories.%37%We'd read aloud the captions and#flick between the pictures.%42%There was something intimate about peeling back the tracing paper; undressing the pictures.%49%Rapunzel’s hair is cut.%52%The eagle plucks out his heart.%54.5%The princess pricks her finger.%999,,,,,,0,FALSE,TRUE,TRUE
EVE,7, There were always princes and princesses. They were the special people more important than the other characters in their stories. We knew we were like that. Twins. Magical. We were the princesses. We had a poster of Princess Diana from the newspaper up in our attic. It had pride of place. And underneath we used to put all our special things. When her engagement was announced we were obsessed with everything she did. And later when her life went so bad we felt for her. Her divorce last year just kind of drew a line under things. ,45,740, %1%There were always princes and princesses.%3.5%They were the special people; more important than the other characters in their stories.%8.5%We knew we were like that.%11.5%Twins. Magical.%14.5%We were the princesses.%18%We had a poster of Princess Diana from the newspaper; up in our attic.%23.5%It had pride of place.%25.5%And underneath we used to put#all our special things.%29%When her engagement was announced; we were obsessed with everything she did.%34%And later; when her life went so bad;#we felt for her.%40%Her divorce last year just kind of drew#a line under things.%999,,TRUE,,,,0,TRUE,TRUE,TRUE
EVE,7, When beautiful people died we always felt like it was a sign. You remember Princess Grace? Grace Kelly? She died in a car crash the year before we met Simon. We used a Ouija board to speak to her and that gave gave us the power to find him. That’s what we thought then. That people who die tragically leave some kind of magic behind. We used to share dreams. We used to wake up and write them down in our diaries immediately and compare them. ,35,741, %1%When beautiful people died;#we always felt like it was a sign.%4.75%You remember Princess Grace?#Grace Kelly?%8.5%She died in a car crash the year#before we met Simon.%12%We used a Ouija board to speak to her and#that gave gave us the power to find him.%17.5%That’s what we thought then.%19.5%That people who die tragically#leave some kind of magic behind.%26%We used to share dreams.%28.5%We used to wake up and write them down in our diaries immediately and compare them.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,7, Mum and dad never knew what was going on. We got so good at it. We were so in sync that we’d use each other to cheat. If one of us had a hangover the other one would go to school. Whoever was best at a subject would sit the exam. There were lots of differences between us. Some things one is better than the other at. ,27,742, %1.5%Mum and dad never knew what was going on.%3.5%We got so good at it.%5.5%We were so in sync that we’d#use each other to cheat.%8.5%If one of us had a hangover;#the other one would go to school.%12.5%Whoever was best at a subject#would sit the exam.%17.5%  %19%There were lots of differences between us.%22%Some things one is better than the other at.%999,,,,,,0,FALSE,FALSE,TRUE
EVE,7, Differences? She’s a better driver than me. She passed the test for us. I tried to take it and nearly crashed the car. Learned you can't rely on confidence to get you through everything. She is the shy one. She was especially shy around boys. If Hannah liked a boy I would have to pursue him. It was that way with Carl. Hannah met him first. She had such a crush. I let him take my virginity after a night that his band had played at. It got difficult. When I was with Carl we would have sex but Hannah couldn’t. Couldn’t let him see she was a virgin. She had lots of excuses. After a while we decided that I should take Hannah's virginity. It’s not that different to a bruise pulling a tooth a graze. We used a hairbrush. After that we took it in turns though I was always the one who seduced the boys. Until Simon. ,78,743, %1%Differences?%2.5%She’s a better driver than me.%5%She passed the test for us.%7%I tried to take it and nearly crashed the car.%10%Learned you can't rely on confidence#to get you through everything.%17%She is the shy one.%19%She was especially shy around boys.%22.5%If Hannah liked a boy I would have to pursue him.%26%It was that way with Carl.%28%Hannah met him first.%30%She had such a crush.%34%I let him take my virginity after a#night that his band had played at.%40.5%It got difficult.%42.5%When I was with Carl; we would have sex;#but Hannah couldn’t.%45.5%Couldn’t let him see she was a virgin.%48%She had lots of excuses.%53%After a while; we decided that#I should take Hannah's virginity.%58%It’s not that different to a bruise;#pulling a tooth; a graze.%66.5%We used a hairbrush.%70.5%After that we took it in turns; though I was#always the one who seduced the boys.%76%Until Simon.%999,,TRUE,,,,50,FALSE,TRUE,TRUE
EVE,7, Hannah was so smitten with Simon. She started getting jealous didn’t want to share. Even the first date We went to see Tom Cruise at the old Odeon. We both went and kept changing places in the toilet. We only had the one best dress so we had to keep swapping clothes. He must have thought we had terrible bladder problems. The next date it was my turn. At the end I let him kiss me but that was it. We didn’t want another Carl on our hands and the Ouija board had said to hold back. After that it was Hannah's turn and She slept with him. Broke the rules. Deliberately broke the rules. She wanted to be the first to sleep with him. I mean that’s when she got pregnant. From that one time. ,63,744, %1.5%Hannah was so smitten with Simon.%5%She started getting jealous;#didn’t want to share.%8.5%Even the first date…%10.5%We went to see Tom Cruise at the old Odeon. %13%We both went and kept changing#places in the toilet.%17.5%We only had the one best dress;#so we had to keep swapping clothes.%21.5%He must have thought we had#terrible bladder problems.%25%The next date; it was my turn.%29.5%At the end I let him kiss me;#but that was it. %33.5%We didn’t want another Carl on our hands and#the Ouija board had said to hold back.%40%After that; it was Hannah's turn and…%43%She slept with him.#Broke the rules.%47%Deliberately broke the rules.%50.5%She wanted to be the first to sleep with him.%56.5%I mean; that’s when she got pregnant.%60%From that one time.%999,,,,,,75,FALSE,TRUE,TRUE
EVE,7, Can you imagine? I tried. I tried to get pregnant too but it didn't happen. I slept with so many boys. Men. My body refused. I think my period stopped because hers had. I was pretty ill. I mean how could we stay the same now? It felt like Hannah had really fucked things up. Set us down separate paths. We had become different. ,36,745, %0.5%Can you imagine?%2.5%I tried.%4%I tried to get pregnant too but#it didn't happen.%8.5%I slept with so many boys. Men.#My body refused.%16%I think my period stopped because hers had.%20%I was pretty ill.%22%I mean how could we stay the same now?%25%It felt like Hannah had really fucked things up.%29%Set us down separate paths.%33%We had become different.%999,,,,,,75,FALSE,FALSE,TRUE
EVE,7, No. The parents decided there would be a wedding. And after the wedding Hannah moved in with his parents. There was no way I could follow. So we were separated again. I stayed in the attic. It was hard. It was like I suddenly didn't exist. I would sneak out but in case anyone recognised me I started wearing a wig. Hannah and I would meet up in the park. I was trying to get pregnant. But I couldn’t. I mean I couldn’t do it with anyone we knew so it was  sex with strangers drunk guys I’d met in clubs. In parks and alleyways. I was seventeen. It felt like I was being punished. But it was Hannah who had betrayed us. I had to stop when one of the guys gave me an STD. When we met up it was disturbing. For the first time my reflection she didn't look like me. She was fatter. Flushed. If anything I was getting skinnier. I found it hard to look sometimes. We talked about what to do. Was it time to become our own people? I mean that seemed like the right thing to do but neither of us wanted it. We agreed that her and Simon would get their own place as soon as possible  and then I could move in. That was the plan. ,115,746, %0.25%No.%2%The parents decided there would be a wedding.%4%And after the wedding; Hannah moved in#with his parents.%9%There was no way I could follow.#So we were separated again.%15%I stayed in the attic.#It was hard.%20.5%It was like I suddenly didn't exist.%24%I would sneak out but in case anyone#recognised me I started wearing a wig.%30%Hannah and I would meet up in the park.%33%I was trying to get pregnant.%37%But I couldn’t. I mean I couldn’t do it with#anyone we knew; so it was…%41.5%…sex with strangers; drunk guys I’d met in clubs.#In parks and alleyways.%52.5%I was seventeen.%57%It felt like I was being punished.%61%But it was Hannah who had betrayed us.%65.5%I had to stop when one#of the guys gave me an STD.%72% %74%When we met up it was disturbing. For the first time my reflection; she didn't look like me.%79.5%She was fatter.#Flushed.%83%If anything I was getting skinnier.%87%I found it hard to look sometimes.%91%We talked about what to do.%94%Was it time to become our own people?%97%I mean; that seemed like the right thing to do;#but neither of us wanted it.%104%We agreed that her and Simon would get their#own place as soon as possible…%108%…and then I could move in.%111%That was the plan.%999,,TRUE,TRUE,,,75,TRUE,TRUE,TRUE
EVE,7, Hannah had a miscarriage. This was late in the pregnancy and it left her infertile. It felt like the universe had corrected its course. We were aligned again. But Hannah and Simon were still living with his parents. They were married. Simon had a job at the glaziers now. Eric had given him a full time position after he’d left school. And then ,40,747, %2%Hannah had a miscarriage.%5%This was late in the pregnancy and#it left her infertile.%11% %13%It felt like the universe had corrected its course.%18.5%We were aligned again.%24%But… Hannah and Simon were still#living with his parents.%29%They were married.%30%Simon had a job at the glaziers now. Eric had given him a full time position after he’d left school.%37%And then…%999,,,,,,75,FALSE,TRUE,TRUE
EVE,7, I was living in the attic. It was a very hard time. I was depressed. I was still pretty sick off the STD. Then I came down one morning and they were dead. They were in bed and both had been sick. They’d thrown up a lot. And I'd slept through it. The police said it was the mushrooms they ate. Dad was a mushroom expert. I mean he used to take us picking with him and he taught us how to recognise them There’s no way he would have picked death caps. But the police believed that’s what happened. They never even looked in the attic. ,67,748, %2%I was living in the attic.%4.25%It was a very hard time.%8.25%I was depressed.#I was still pretty sick off the STD.%13.5%Then I came down one morning#and they were dead.%20%They were in bed and both had been sick.%24%They’d thrown up a lot.%28.5%And I'd slept through it.%32.5% %34.5%The police said it was the mushrooms they ate.%38.75%Dad was a mushroom expert.%42%I mean; he used to take us picking with him and#he taught us how to recognise them…%50.5%There’s no way he would have picked death caps.%56.5% %58%But the police believed that’s what happened.%62%They never even looked in the attic.%999,,,TRUE,,,100,TRUE,FALSE,TRUE
EVE,7, Yes. It was a cremation. For the best. We both wore black and had veils so it was easy. After the funeral everyone came back to the house. Hannah served up sandwiches and I stayed out of sight. ,21,749, %1%Yes.%2.75%It was a cremation.#For the best.%8%We both wore black and#had veils so it was easy.%12%After the funeral everyone came#back to the house.%15%Hannah served up sandwiches and#I stayed out of sight.%999,,,,,,50,FALSE,FALSE,FALSE
EVE,7, The legal stuff was completed very quickly. Hannah moved back in with Simon. Eric gave Simon a week off to help with the move. He decorated. Modernised. Wallpaper. Curtains. Hannah insisted the attic be left as it was dollhouse and all. Simon never went up there. ,22,750, %1%The legal stuff was completed very quickly.%3.5%Hannah moved back in; with Simon.%6.5%Eric gave Simon a week off to help with the move.%9%He decorated. Modernised.#Wallpaper. Curtains.%14.5%Hannah insisted the attic be left as it was;#dollhouse and all.%19.75%Simon never went up there.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, It lasted about six months. I tried to carry on but everything was different. Hannah insisted I not pretend to be her around Simon. Let alone sleep with him. We didn't share him like the others. The rules had changed. Me living in the attic had become weird in a way it hadn’t been before. ,27,751, %1%It lasted about six months.%4.5%I tried to carry on but#everything was different.%8.5%Hannah insisted I not pretend#to be her around Simon.%13%Let alone sleep with him.%16%We didn't share him like the others.%19%The rules had changed.%22%Me living in the attic had become weird#in a way it hadn’t been before.%999,,,TRUE,,,25,FALSE,FALSE,TRUE
EVE,7, So I moved out. Got a small bedsit. Got my tattoo to mark the occasion. I was singing in a bar in the evenings. So I had some money enough money to cover my rent. I’ve been doing something similar ever since. I haven't put down any roots. I don't exist. ,29,752, %1.5%So; I moved out.%4%Got a small bedsit.%7%Got my tattoo to mark the occasion.%10.5%I was singing in a bar in the evenings. So I had some money; enough money to cover my rent.%17%I’ve been doing something similar ever since.%23%I haven't put down any roots.%26%I don't exist.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,7, He saw me singing. One of my shows. Pure chance. I’m not sure I remember what he was even doing there. Afterwards I had a drink at the bar and he came over and we got talking. I knew who he was. Obviously I knew who he was. But He didn't know who I was. He was fascinated by the likeness. He guessed my name from my tattoo. Told me it was a palindrome like that would impress me. I enjoyed talking to him. It was amazing to be able to sit and interact and talk to him after all this time. He didn't tell me he was married. I'm not sure what he was thinking. He later told me it was like he was dreaming. A waking dream. ,68,753, %2.5%He saw me singing.%5%One of my shows.%6.5%Pure chance.%9%I’m not sure I remember what#he was even doing there.%12.5%Afterwards; I had a drink at the bar and#he came over and we got talking.%19%I knew who he was.#Obviously I knew who he was. But…%25%He didn't know who I was.%28.5%He was fascinated by the likeness. %32.5%He guessed my name from my tattoo.%36%Told me it was a palindrome like that#would impress me.%41%I enjoyed talking to him.%44.5%It was amazing to be able to sit and interact and talk to him after all this time.%53.5%He didn't tell me he was married.%57%I'm not sure what he was thinking.%60.5%He later told me it was like he was dreaming.%65%A waking dream.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,7, No. No he wasn't wearing his wedding ring. ,5,754, %1%No.%3%No he wasn't wearing his wedding ring.%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Nothing else happened that night. We talked. Then I said goodbye. Then next week I was singing in the bar again and there he was. And again the next week. He offered to buy me a meal. I told him I had already eaten. And so we got chips and ate them on the beach instead. When we said goodbye he asked me to kiss him. Romantic. ,32,755, %0.5%Nothing else happened that night.%3%We talked. Then I said goodbye.%5.5%Then next week; I was singing in the bar again#and there he was.%10.5%And again the next week.%14%He offered to buy me a meal.%16.5%I told him I had already eaten.%20%And so we got chips and ate them#on the beach instead.%23.5%When we said goodbye he asked me to kiss him.%29.5%Romantic.%999,,,,,,25,FALSE,TRUE,TRUE
EVE,7, Yes. I thought about telling Hannah. I felt guilty after the kiss. But then it began to feel like this was the way it should be. Sharing like we had before. He never mentioned her to me. There was Simon with me and the Simon with her. It was almost like it was a different Simon. But ,36,756, %0.5%Yes.%2.5%I thought about telling Hannah.%5%I felt guilty after the kiss.%9%But then it began to feel like this#was the way it should be.%14%Sharing; like we had before.%18.25%He never mentioned her to me.%21.5%There was the Simon with me#and the Simon with her. %28.75%It was almost like it was a different Simon.%34.75%But…%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, After the kiss. The next time He took me back to the house. To our parents' house. To their house. So it was definitely him. I sometimes think he wanted to get caught to prove to himself that we were different people. He told me about his marriage told me how his wife was completely different to me  I almost burst out laughing. ,35,757, %1%After the kiss. The next time…%5.5%He took me back to the house.%7.5%To our parents' house.#To their house.%13%So… it was definitely him.%17.5%I sometimes think he wanted to get caught;#to prove to himself that we were different people.%24%He told me about his marriage; told me how his wife was completely different to me…%30% %33%I almost burst out laughing.%999,,,,,,50,FALSE,FALSE,TRUE
EVE,7, I think it was that time the first time at the house in his bed  that I got pregnant. Amazing right? His fucking magic sperm. And they say lightning doesn't strike twice. I didn't tell him. I missed three periods. I have pretty irregular periods anyway but three I had always thought we were infertile both of us. I didn't tell him. Just waited. Hannah and I were meeting for our birthday and I told her because I thought she would be happy for us both. I think she was. ,56,758, %1.7%I think it was that time; the first time;#at the house; in his bed…%10.5%…that I got pregnant.%14%Amazing; right?%16%His fucking magic sperm.%19%And they say lightning doesn't strike twice.%25%I didn't tell him.%26.5%I missed three periods. I have pretty irregular periods anyway; but three…%33%I had always thought we were infertile;#both of us.%38%I didn't tell him.%41.5%Just waited.%44%Hannah and I were meeting for#our birthday and…%47%I told her because I thought she would#be happy for us both. %53.5%I think she was.%999,,,,TRUE,,100,FALSE,FALSE,TRUE
EVE,7, No. I told her it was one of my boyfriends someone I had met in a bar. I think she was happy. But I could tell that she was thinking why couldn't it happen to her and Simon? They were the ones with the real life. Why not them? ,20,759, %0.5%No.%2.8%I told her it was one of my boyfriends;#someone I had met in a bar.%8.5%I think she was happy.%11%But I could tell that she was thinking why#couldn’t it happen to her and Simon?%16%They were the ones with the real life.%18.75%Why not them?%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, Then she told me she wanted to help more. She said I should move in with her. She would come clean with Simon about me. I was family. I couldn't have a baby in a bedsit. I told her I didn't want to tell Simon. Told her to wait for the time being. ,20,760, %1%Then she told me she wanted to help more.%3%She said I should move in with her.#She would come clean with Simon about me.%7.75%I was family.#I couldn't have a baby in a bedsit.%11%I told her I didn't want to tell Simon.%14%Told her to wait for the time being.%999,,,,TRUE,,25,FALSE,FALSE,TRUE
EVE,7, When she went home Simon had a birthday tea waiting. Afterwards she told Simon about me. Told him I was pregnant. She wanted me to move in with them this sister he didn't know she had. She knew that instant. The look on his face. She knew. ,34,761, %2%When she went home; Simon had#a birthday tea waiting.%7%Afterwards; she told Simon about me.%10%Told him I was pregnant.%13%She wanted me to move in with them;#this sister he didn't know she had.%23%She knew that instant.%28%The look on his face.%32%She knew.%999,,TRUE,,TRUE,,75,TRUE,TRUE,TRUE
EVE,7, She sent him out of the house. Kicked him out. Called me up crying and I went round. I guess I had a feeling. I could hear something was wrong in her voice. But I wasn’t sure what it was. She called me sister on the phone. She never calls me that ,19,762, %0.25%She sent him out of the house.%1.75%Kicked him out.%3%Called me up; crying; and I went round.%6.8%I guess I had a feeling. I could hear something#was wrong in her voice.%10%But I wasn’t sure what it was.%13.25%She called me sister on the phone.%17%She never calls me that…%999,,TRUE,,,,75,TRUE,TRUE,TRUE
EVE,7, This was nine about nine? I went round and she was waiting for me. She was furious. And so angry. The kind of anger you can only have toward yourself. We screamed at each other. Argued. Cried. We fought. I hit her back left a bruise. I had my wig on from performing. She tore it off. Eventually we grew tired of fighting and I left. ,33,763, %0.5%This was nine; about nine?%3.5%I went round and she was waiting for me.%7%She was furious.#And so angry.%10%The kind of anger you can only have#toward yourself.%13.5%We screamed at each other.#Argued. Cried. We fought.%19%I hit her back; left a bruise.%22.5%I had my wig on from performing.#She tore it off.%27%Eventually we grew tired of fighting#and I left.%999,,,,,,50,TRUE,TRUE,TRUE
EVE,7, It’s like I told you before. I drove. I took the car and drove. I don't have my own car but I have a spare set of keys. I just drove north. I wanted to think put some space between me and them. Everything I told you before is true. I stopped at Glasgow. I was tired exhausted. I pulled out and I hit a car. My car was OK but I was worried about the baby so I went to A and E to get the OK. Everything was fine. Slept in the car. When I woke I tried to call Hannah from a pay phone. She wasn't answering. And then I decided to drive back. I had decided that she was more important to me than Simon. ,47,764, %1%It’s like I told you before.#I drove.%4%I took the car and drove.%6%I don't have my own car;#but I have a spare set of keys.%9%I just drove; north.%12%I wanted to think; put some space#between me and them.%16%Everything I told you before is true.%19%I stopped at Glasgow.#I was tired; exhausted.%22%I pulled out and I hit a car.%26%My car was OK; but I was worried about the baby; so I went to A and E to get the OK.%30%Everything was fine.%31.5%Slept in the car. When I woke I tried to call Hannah from a pay phone. She wasn't answering.%36.5%And then I decided to drive back.%41.5%I had decided that she was more important#to me than Simon.%999,,,,,,50,TRUE,FALSE,TRUE
EVE,7, Like I said before it was three. Something like that. I walked in. Saw Simon. He was on the floor of the living room. His throat had been cut. There was a lot of blood. He was dead. ,35,765, %0.25%Like I said before; it was three.#Something like that.%4.5% %6%I walked in.%9%Saw Simon.%13%He was on the floor of the living room.%16% %18%His throat had been cut.%22.5% %24.5%There was a lot of blood.%28% %32%He was dead.%999,,,,,,100,FALSE,TRUE,TRUE
EVE,7, She was sat behind him. She had my wig on. And she had been there all day. And she had blood on her. And she was in shock. ,26,766, %1.8%She was sat behind him.%5.5%She had my wig on.%7.5% %9%And she had been there all day.%13% %16%And she had blood on her.%20.5% %23%And she was in shock.%999,,,,,TRUE,100,FALSE,FALSE,TRUE
EVE,7, Her story was that she'd waited for him to come back. She put on my wig some of my clothes. Pretended to be me. They talked. She’d enjoyed being me. He said he wanted to be with me. Then he took out a present. Another mirror. Just like the one he'd given her earlier. That unique present. She went crazy. Smashed the mirror. They argued. Screamed. He hit her. So she grabbed a piece of the mirror just swung it round. She cut his throat clean open. She’d only meant to scare him off. ,57,767, %1.8%Her story was that she'd waited#for him to come back.%6%She put on my wig; some of my clothes.%9%Pretended to be me.%12.5%They talked.%15.5%She’d enjoyed being me.%19.5%He said he wanted to be with me.%25%Then he took out a present.#Another mirror.%30%Just like the one he'd given her earlier.%34%That unique present.%39.5%She went crazy.%41%Smashed the mirror.%42.5%They argued. Screamed.%45.75%He hit her.%48%So she grabbed a piece of the mirror;#just swung it round.%51.75%She cut his throat clean open.%54.75%She’d only meant to scare him off.%999,,,,,TRUE,100,TRUE,FALSE,TRUE
EVE,7, It happened very quickly. We hardly had to talk to each other. We agreed almost silently. The baby was what mattered. We’d help each other. We cleaned up. We bagged up the broken mirror her clothes. They’re gone. We took him down to the cellar. We knew I we had an alibi and we wanted the body to be found later. We wanted to have suspicion on us so we could then disprove it  rather than have it linger. Better to keep the body in the house than risk being seen with it. The watch that was my touch. To make sure the alibi stuck. ,49,768, %0.5%It happened very quickly.%2.5%We hardly had to talk to each other.#We agreed almost silently.%7.5%The baby was what mattered.%10%We’d help each other.%13%We cleaned up.%15%We bagged up the broken mirror; her clothes.#They’re gone.%20%We took him down to the cellar.%22%We knew I; we; had an alibi and we#wanted the body to be found later.%29.75%We wanted to have suspicion on us;#so we could then disprove it…%34%…rather than have it linger.%37.7%Better to keep the body in the house than#risk being seen with it.%42%The watch; that was my touch.%45.7%To make sure the alibi stuck.%999,,,,TRUE,TRUE,75,FALSE,FALSE,TRUE
EVE,7, My sister is gone. And she’s never coming back. ,8,769, %1.75%My sister is gone.%5.5%And she’s never coming back.%999,,TRUE,,,,25,TRUE,TRUE,TRUE
EVE,7, Can you arrest someone who doesn't exist? ,4,770, %2%Can you arrest someone who doesn't exist?%999,,,,,,25,FALSE,FALSE,TRUE
EVE,7, I’d like to speak to a lawyer now. Please. You have no murder weapon. You have nothing. And all these stories we’ve been telling each other Just that stories. ,21,771, %2.5%I’d like to speak to a lawyer now.%5%Please.%7%You have no murder weapon.#You have nothing.%12%And all these stories we’ve#been telling each other…%16.5%Just that… stories.%999,,,,,,25,TRUE,TRUE,TRUE
